group,tsne_x,tsne_y
Diffusion Model + LLM,-59.5551,-6.385
Diffusion Model + LLM,-70.0287,-17.7652
Diffusion Model + LLM,-46.5129,53.287
Diffusion Model + LLM,-63.1007,8.065
Diffusion Model + LLM,-56.2376,7.1298
Diffusion Model + LLM,-20.8623,-15.7562
Diffusion Model + LLM,-35.257,56.3463
Diffusion Model + LLM,-18.333,4.5749
Diffusion Model + LLM,-59.1405,-8.4969
Diffusion Model + LLM,18.2562,-89.6544
Diffusion Model + LLM,10.632,-27.9412
Diffusion Model + LLM,-61.0744,2.9423
Diffusion Model + LLM,-30.8983,22.3137
Diffusion Model + LLM,-47.053,-34.2511
Diffusion Model + LLM,21.0255,35.7261
Diffusion Model + LLM,-19.93,-72.7326
Diffusion Model + LLM,-60.5305,-8.5378
Diffusion Model + LLM,-51.9923,-67.3991
Diffusion Model + LLM,-12.1958,76.9747
Diffusion Model + LLM,-81.6668,0.9524
Diffusion Model + LLM,6.603,60.079
Diffusion Model + LLM,-89.3867,21.6321
Diffusion Model + LLM,10.3234,42.2887
Diffusion Model + LLM,-5.4689,77.0101
Diffusion Model + LLM,-75.476,38.7276
Diffusion Model + LLM,-3.1961,-45.2479
Diffusion Model + LLM,-9.8441,49.9559
Diffusion Model + LLM,-83.5493,0.2383
Diffusion Model + LLM,-25.4289,49.1943
Diffusion Model + LLM,-37.0285,87.5455
Diffusion Model + LLM,-37.0191,76.5166
Diffusion Model + LLM,-51.5451,84.5933
Diffusion Model + LLM,16.6667,-3.6718
Diffusion Model + LLM,-25.7258,-72.4836
Diffusion Model + LLM,2.8404,-29.3459
Diffusion Model + LLM,-66.0252,-14.2802
Diffusion Model + LLM,-11.5016,54.3396
Diffusion Model + LLM,1.565,72.4313
Diffusion Model + LLM,-88.2721,3.612
Diffusion Model + LLM,11.9622,85.6913
Diffusion Model + LLM,-28.5849,-93.0908
Diffusion Model + LLM,-62.0971,16.2336
Diffusion Model + LLM,-9.8425,80.7393
Diffusion Model + LLM,-40.7945,20.8653
Diffusion Model + LLM,1.9683,36.5824
Diffusion Model + LLM,-5.7068,5.9925
Diffusion Model + LLM,8.8842,-98.4791
Diffusion Model + LLM,-24.0029,-72.5155
Diffusion Model + LLM,19.9638,34.8191
Diffusion Model + LLM,-48.5304,-63.7445
Diffusion Model + LLM,16.806,-87.9321
Diffusion Model + LLM,-1.2586,32.558
Diffusion Model + LLM,-14.4595,45.353
Diffusion Model + LLM,15.6397,55.4922
Diffusion Model + LLM,-12.2436,-19.9868
Diffusion Model + LLM,-1.0443,-60.0651
Diffusion Model + LLM,13.4516,-96.4368
Diffusion Model + LLM,-72.7249,3.0936
Diffusion Model + LLM,19.8556,-96.1623
Diffusion Model + LLM,-66.0949,61.5961
Diffusion Model + LLM,-32.881,-4.6946
Diffusion Model + LLM,-24.9653,79.0838
Diffusion Model + LLM,17.059,-81.0566
Diffusion Model + LLM,-76.5201,20.7554
Diffusion Model + LLM,-13.4004,-1.9756
Diffusion Model + LLM,-38.0496,16.3231
Diffusion Model + LLM,-0.7889,-53.9966
Diffusion Model + LLM,8.3862,45.5596
Diffusion Model + LLM,-76.7249,14.8417
Diffusion Model + LLM,-22.1595,46.8142
Diffusion Model + LLM,-8.2676,-3.0811
Diffusion Model + LLM,-31.8968,-8.073
Diffusion Model + LLM,-0.1507,-5.6731
Diffusion Model + LLM,0.4658,28.056
Diffusion Model + LLM,-4.4874,-24.4632
Diffusion Model + LLM,-96.5781,-1.267
Diffusion Model + LLM,-54.2191,-72.4952
Diffusion Model + LLM,-6.9944,80.2271
Diffusion Model + LLM,0.6419,77.0235
Diffusion Model + LLM,-60.4673,-29.3434
Diffusion Model + LLM,-4.1986,-49.9548
Diffusion Model + LLM,15.6875,41.4438
Diffusion Model + LLM,-75.0036,39.0798
Diffusion Model + LLM,-1.7046,-5.9348
Diffusion Model + LLM,-83.0521,23.522
Diffusion Model + LLM,-23.4845,46.6055
Diffusion Model + LLM,-56.0759,11.567
Diffusion Model + LLM,-67.7712,-31.2011
Diffusion Model + LLM,8.716,4.7598
Diffusion Model + LLM,-3.454,82.3371
Diffusion Model + LLM,-92.0899,25.2024
Diffusion Model + LLM,-65.555,-32.2649
Diffusion Model + LLM,-67.8433,10.6559
Diffusion Model + LLM,-69.5339,25.9252
Diffusion Model + LLM,-30.4287,80.8011
Diffusion Model + LLM,-20.5795,-60.1377
Diffusion Model + LLM,-57.1229,0.5428
Diffusion Model + LLM,-17.5575,-26.2801
Diffusion Model + LLM,-28.4347,-58.6406
Diffusion Model + LLM,-48.0102,46.9752
Diffusion Model + LLM,-29.2666,37.3131
Diffusion Model + LLM,-69.1742,-44.0568
Diffusion Model + LLM,-17.8945,12.5928
Diffusion Model + LLM,-0.7888,-46.4714
Diffusion Model + LLM,-44.1162,39.9602
Diffusion Model + LLM,5.5576,-95.4596
Diffusion Model + LLM,-30.9106,-70.2573
Diffusion Model + LLM,-9.5975,-67.3763
Diffusion Model + LLM,12.149,-94.3139
Diffusion Model + LLM,-20.8368,38.6965
Diffusion Model + LLM,11.877,63.8817
Diffusion Model + LLM,-19.2977,-72.5227
Diffusion Model + LLM,-14.1278,-46.0228
Diffusion Model + LLM,-5.5322,-42.8142
Diffusion Model + LLM,-9.5332,-67.9124
Diffusion Model + LLM,-13.8259,57.6682
Diffusion Model + LLM,-89.7171,21.2699
Diffusion Model + LLM,-71.2285,22.692
Diffusion Model + LLM,0.7803,-19.612
Diffusion Model + LLM,-1.4019,-8.2537
Diffusion Model + LLM,-14.859,-22.7064
Diffusion Model + LLM,23.4578,-87.0442
Diffusion Model + LLM,4.5358,65.8197
Diffusion Model + LLM,-2.1602,51.4747
Diffusion Model + LLM,-14.1418,49.8989
Diffusion Model + LLM,-30.9882,-53.0013
Diffusion Model + LLM,-36.9682,30.7408
Diffusion Model + LLM,-20.578,15.113
Diffusion Model + LLM,-10.8945,-48.254
Diffusion Model + LLM,-0.1114,8.6753
Diffusion Model + LLM,0.4483,61.6069
Diffusion Model + LLM,-24.941,11.8872
Diffusion Model + LLM,-39.6223,-54.7771
Diffusion Model + LLM,6.592,-93.8892
Diffusion Model + LLM,-22.321,-3.6727
Diffusion Model + LLM,-37.0623,-65.8777
Diffusion Model + LLM,-64.427,17.1257
Diffusion Model + LLM,20.9921,-82.8708
Diffusion Model + LLM,4.4426,44.0333
Diffusion Model + LLM,-96.0607,19.5416
Diffusion Model + LLM,-68.6954,2.0446
Diffusion Model + LLM,-65.4477,56.0917
Diffusion Model + LLM,-4.1216,-6.5695
Diffusion Model + LLM,-21.888,14.1539
Diffusion Model + LLM,-32.4683,82.3421
Diffusion Model + LLM,-59.6309,-8.9306
Diffusion Model + LLM,-13.3772,-19.3677
Diffusion Model + LLM,-94.6084,24.7146
Diffusion Model + LLM,-26.0691,-5.5116
Diffusion Model + LLM,0.8122,-67.2643
Diffusion Model + LLM,-53.2481,66.5725
Diffusion Model + LLM,-69.9042,60.9022
Diffusion Model + LLM,-59.5498,-37.2554
Diffusion Model + LLM,-7.7671,-25.6111
Diffusion Model + LLM,-34.4545,15.1715
Diffusion Model + LLM,-30.7184,10.4191
Diffusion Model + LLM,-22.5155,58.7223
Diffusion Model + LLM,-23.6697,-3.1153
Diffusion Model + LLM,14.424,19.8365
Diffusion Model + LLM,-9.777,50.8144
Diffusion Model + LLM,-27.7615,-9.6453
Diffusion Model + LLM,-76.6277,-0.5062
Diffusion Model + LLM,-70.7898,11.8232
Diffusion Model + LLM,-8.9189,26.3626
Diffusion Model + LLM,-41.1182,37.67
Diffusion Model + LLM,-35.4931,-86.9636
Diffusion Model + LLM,0.1266,44.9916
Diffusion Model + LLM,-26.9135,42.8583
Diffusion Model + LLM,-76.3216,0.9469
Diffusion Model + LLM,-3.6344,17.6467
Diffusion Model + LLM,-29.312,63.4085
Diffusion Model + LLM,-3.2262,-28.0999
Diffusion Model + LLM,-18.805,-65.4951
Diffusion Model + LLM,-13.4333,20.9719
Diffusion Model + LLM,-1.0262,84.3013
Diffusion Model + LLM,-59.8343,18.0916
Diffusion Model + LLM,11.1483,-72.9356
Diffusion Model + LLM,-40.854,-51.7924
Diffusion Model + LLM,-63.3813,-48.0227
Diffusion Model + LLM,-35.3456,57.5491
Diffusion Model + LLM,-30.0779,-20.7483
Diffusion Model + LLM,-48.2876,-1.8618
Diffusion Model + LLM,-83.4216,15.4154
Diffusion Model + LLM,-41.2732,85.1367
Diffusion Model + LLM,-57.1684,40.8999
Diffusion Model + LLM,4.8045,69.748
Diffusion Model + LLM,1.5208,-28.9893
Diffusion Model + LLM,13.0497,20.6967
Diffusion Model + LLM,-46.1476,9.211
Diffusion Model + LLM,1.1807,-50.4031
Diffusion Model + LLM,-83.0509,23.5506
Diffusion Model + LLM,-1.8785,58.8987
Diffusion Model + LLM,-53.0825,79.4217
Diffusion Model + LLM,17.07,-98.2806
Diffusion Model + LLM,-31.5354,-78.7008
Diffusion Model + LLM,-33.4295,-14.3054
Diffusion Model + LLM,-46.7545,35.1737
Diffusion Model + LLM,-63.569,60.3023
Diffusion Model + LLM,-51.2197,38.2136
Diffusion Model + LLM,1.6191,-71.5548
Diffusion Model + LLM,-30.8186,55.8005
Diffusion Model + LLM,-13.9049,-69.6613
Diffusion Model + LLM,-9.4036,80.8939
Diffusion Model + LLM,-54.4997,44.362
Diffusion Model + LLM,-19.9595,20.3122
Diffusion Model + LLM,17.7417,-97.5788
Diffusion Model + LLM,-16.1637,-63.7849
Diffusion Model + LLM,-1.1693,-22.1731
Diffusion Model + LLM,-24.1409,-11.8045
Diffusion Model + LLM,-70.8724,-3.0685
Diffusion Model + LLM,-45.21,35.5349
Diffusion Model + LLM,46.9776,-58.2422
Diffusion Model + LLM,-55.9666,44.4138
Diffusion Model + LLM,6.4402,-96.0768
Diffusion Model + LLM,-20.5981,3.7176
Diffusion Model + LLM,-90.0068,27.1441
Diffusion Model + LLM,16.3095,21.4092
Diffusion Model + LLM,-24.8412,-11.0275
Diffusion Model + LLM,-6.1756,54.1426
Diffusion Model + LLM,-14.2536,86.6725
Diffusion Model + LLM,-48.4967,65.8168
Diffusion Model + LLM,-29.3193,-83.8984
Diffusion Model + LLM,2.6493,68.2205
Diffusion Model + LLM,-44.0085,45.2718
Diffusion Model + LLM,7.8833,-78.7501
Diffusion Model + LLM,1.4558,90.1587
Diffusion Model + LLM,-39.4639,-28.6612
Diffusion Model + LLM,-83.3011,15.3557
Diffusion Model + LLM,-50.0872,42.5892
Diffusion Model + LLM,-29.7774,-54.7087
Diffusion Model + LLM,-57.2323,-2.3499
Diffusion Model + LLM,-29.2864,-83.7471
Diffusion Model + LLM,-2.74,-29.7776
Diffusion Model + LLM,-24.3651,-29.6515
Diffusion Model + LLM,-60.9498,80.9178
Diffusion Model + LLM,-72.1553,-18.525
Diffusion Model + LLM,-8.9605,-27.9266
Diffusion Model + LLM,-24.172,74.6603
Diffusion Model + LLM,6.194,21.9762
Diffusion Model + LLM,-15.1365,-69.7022
Diffusion Model + LLM,9.4692,-67.6039
Diffusion Model + LLM,9.2891,-92.0715
Diffusion Model + LLM,-40.241,27.6547
Diffusion Model + LLM,21.5933,-1.3484
Diffusion Model + LLM,-28.9706,-7.0696
Diffusion Model + LLM,0.4993,-44.0829
Diffusion Model + LLM,-82.9061,23.3424
Diffusion Model + LLM,-66.1066,44.1722
Diffusion Model + LLM,-14.1167,29.996
Diffusion Model + LLM,-11.2044,46.1419
Diffusion Model + LLM,-34.4049,54.6613
Diffusion Model + LLM,-13.7158,44.6535
Diffusion Model + LLM,-5.4856,18.4363
Diffusion Model + LLM,-83.4254,56.486
Diffusion Model + LLM,-4.2734,55.027
Diffusion Model + LLM,-30.7346,77.2406
Diffusion Model + LLM,-51.0059,26.4317
Diffusion Model + LLM,-62.5023,-35.8666
Diffusion Model + LLM,-9.2863,-0.2595
Diffusion Model + LLM,-33.0688,-83.2303
Diffusion Model + LLM,-25.5246,31.3268
Diffusion Model + LLM,-32.5263,76.7769
Diffusion Model + LLM,-9.7264,65.7494
Diffusion Model + LLM,11.9936,4.2886
Diffusion Model + LLM,-4.1925,-74.9052
Diffusion Model + LLM,-91.7511,38.9471
Diffusion Model + LLM,-2.8796,18.0659
Diffusion Model + LLM,-5.7828,47.7057
Diffusion Model + LLM,-4.0911,-92.8065
Diffusion Model + LLM,-5.1991,54.3947
Diffusion Model + LLM,-87.2733,29.885
Diffusion Model + LLM,-55.3838,43.6772
Diffusion Model + LLM,-18.0662,29.1836
Diffusion Model + LLM,-19.6087,-77.0031
Diffusion Model + LLM,-30.0207,-19.9438
Diffusion Model + LLM,-30.0968,-1.4332
Diffusion Model + LLM,-50.1011,33.1633
Diffusion Model + LLM,-46.377,9.3367
Diffusion Model + LLM,-45.9045,65.3388
Diffusion Model + LLM,-30.6851,2.6016
Diffusion Model + LLM,-10.8964,48.9696
Diffusion Model + LLM,0.5543,6.7326
Diffusion Model + LLM,-41.145,-63.3022
Diffusion Model + LLM,-51.848,84.2024
Diffusion Model + LLM,-53.0962,65.8605
Diffusion Model + LLM,-42.1591,45.3495
Diffusion Model + LLM,11.9316,-1.8131
Diffusion Model + LLM,-8.5325,19.1019
Diffusion Model + LLM,-62.9504,-41.4733
Diffusion Model + LLM,-32.9304,89.0236
Diffusion Model + LLM,-33.6696,-6.1841
Diffusion Model + LLM,-32.0477,73.6545
Diffusion Model + LLM,-75.2945,6.9263
Diffusion Model + LLM,-17.6233,53.4531
Diffusion Model + LLM,-31.0708,54.8646
Diffusion Model + LLM,-23.3823,71.6019
Diffusion Model + LLM,-10.2243,46.4784
Diffusion Model + LLM,-4.9321,-16.3048
Diffusion Model + LLM,8.1863,75.5143
Diffusion Model + LLM,-85.2231,32.8275
Diffusion Model + LLM,-63.1773,7.6373
Diffusion Model + LLM,-8.8019,-76.0902
Diffusion Model + LLM,1.3106,66.3843
Diffusion Model + LLM,-34.4407,-64.3772
Diffusion Model + LLM,4.2474,30.5094
Diffusion Model + LLM,-32.8483,90.1702
Diffusion Model + LLM,-44.0156,17.8814
Diffusion Model + LLM,-9.2403,59.9088
Diffusion Model + LLM,18.4236,-1.8501
Diffusion Model + LLM,-64.9133,42.2813
Diffusion Model + LLM,-12.0054,58.1846
Diffusion Model + LLM,-33.1951,-19.9454
Diffusion Model + LLM,-62.0547,-6.7845
Diffusion Model + LLM,-44.7931,-0.5919
Diffusion Model + LLM,-29.4886,20.7756
Diffusion Model + LLM,-14.4848,-42.3665
Diffusion Model + LLM,-3.0799,-41.4921
Diffusion Model + LLM,-12.9791,-41.4007
Diffusion Model + LLM,-25.1365,-44.6849
Diffusion Model + LLM,-38.4701,38.961
Diffusion Model + LLM,-8.2026,75.6503
Diffusion Model + LLM,-25.01,18.1869
Diffusion Model + LLM,9.9723,3.9238
Diffusion Model + LLM,-13.5748,50.7317
Diffusion Model + LLM,5.3561,-55.4839
Diffusion Model + LLM,9.4585,-93.2376
Diffusion Model + LLM,-27.8517,4.1781
Diffusion Model + LLM,-45.7431,-10.6999
Diffusion Model + LLM,8.7951,-56.1921
Diffusion Model + LLM,-47.9179,-10.7656
Diffusion Model + LLM,-4.8872,8.3181
Diffusion Model + LLM,2.8504,-81.7835
Diffusion Model + LLM,-87.1649,-4.743
Diffusion Model + LLM,20.0546,15.5001
Diffusion Model + LLM,-57.4524,8.1255
Diffusion Model + LLM,-13.3246,-74.385
Diffusion Model + LLM,-3.6162,-40.9554
Diffusion Model + LLM,-25.3376,34.5106
Diffusion Model + LLM,-32.465,-4.6481
Diffusion Model + LLM,-41.7293,-1.7818
Diffusion Model + LLM,-14.2952,-90.0976
Diffusion Model + LLM,-3.5507,42.9188
Diffusion Model + LLM,16.0875,29.1652
Diffusion Model + LLM,2.9429,-3.1978
Diffusion Model + LLM,-33.3484,1.9277
Diffusion Model + LLM,-61.1242,2.95
Diffusion Model + LLM,-12.6738,87.2059
Diffusion Model + LLM,8.6952,65.7536
Diffusion Model + LLM,-39.5964,-28.5472
Diffusion Model + LLM,-39.3554,41.3154
Diffusion Model + LLM,1.5015,6.459
Diffusion Model + LLM,6.1508,-96.1641
Diffusion Model + LLM,-67.6611,4.9272
Diffusion Model + LLM,-14.7956,-74.1449
Diffusion Model + LLM,-33.7932,88.0658
Diffusion Model + LLM,-43.1947,-12.8709
Diffusion Model + LLM,6.2096,32.2847
Diffusion Model + LLM,-2.05,79.468
Diffusion Model + LLM,-9.8593,-2.741
Diffusion Model + LLM,16.8772,21.2157
Diffusion Model + LLM,-9.725,57.0075
Diffusion Model + LLM,-30.0001,62.3455
Diffusion Model + LLM,-75.0706,20.5645
Diffusion Model + LLM,9.6781,-75.2722
Diffusion Model + LLM,-45.8772,79.1159
Diffusion Model + LLM,-42.1561,-52.3722
Diffusion Model + LLM,-28.1969,72.4563
Diffusion Model + LLM,-33.036,-80.4477
Diffusion Model + LLM,-85.3132,33.1376
Diffusion Model + LLM,-0.713,-60.0852
Diffusion Model + LLM,16.248,7.5108
Diffusion Model + LLM,-28.1066,70.5739
Diffusion Model + LLM,-16.202,8.0326
Diffusion Model + LLM,-32.4211,82.3559
Diffusion Model + LLM,-17.6457,31.8026
Diffusion Model + LLM,-55.1743,-12.0287
Diffusion Model + LLM,4.2452,44.3429
Diffusion Model + LLM,5.4077,73.8527
Diffusion Model + LLM,-16.0656,24.0552
Diffusion Model + LLM,-49.0545,-60.7678
Diffusion Model + LLM,-71.2977,22.176
Diffusion Model + LLM,-93.7389,20.1303
Diffusion Model + LLM,20.072,34.0505
Diffusion Model + LLM,-69.6852,-41.0236
Diffusion Model + LLM,-20.7879,-14.4366
Diffusion Model + LLM,-73.1297,-36.0162
Diffusion Model + LLM,20.4603,14.7936
Diffusion Model + LLM,-17.8813,-92.8362
Diffusion Model + LLM,-38.9041,-21.3251
Diffusion Model + LLM,-24.6094,53.8509
Diffusion Model + LLM,7.7917,-96.6398
Diffusion Model + LLM,-24.3917,15.3835
Diffusion Model + LLM,7.8189,57.2259
Diffusion Model + LLM,-43.3326,16.7522
Diffusion Model + LLM,-56.3485,15.6387
Diffusion Model + LLM,-38.7899,84.5749
Diffusion Model + LLM,-45.6954,-9.9272
Diffusion Model + LLM,-70.9664,-6.8818
Diffusion Model + LLM,17.8634,49.2929
Diffusion Model + LLM,15.7817,-13.4063
Diffusion Model + LLM,6.4406,88.5915
Diffusion Model + LLM,13.7056,-98.2204
Diffusion Model + LLM,-17.7059,-69.4845
Diffusion Model + LLM,-69.8852,-16.1976
Diffusion Model + LLM,-4.1974,-18.8494
Diffusion Model + LLM,-11.2661,35.3952
Diffusion Model + LLM,-55.4684,33.6869
Diffusion Model + LLM,-57.707,13.0611
Diffusion Model + LLM,-16.7785,-0.0962
Diffusion Model + LLM,-57.3617,0.3789
Diffusion Model + LLM,-44.7371,-6.1694
Diffusion Model + LLM,-23.0756,52.9577
Diffusion Model + LLM,-40.7086,70.7132
Diffusion Model + LLM,3.5733,-29.2932
Diffusion Model + LLM,-9.7684,34.6091
Diffusion Model + LLM,-0.2173,60.988
Diffusion Model + LLM,20.8651,55.2031
Diffusion Model + LLM,1.5429,-20.784
Diffusion Model + LLM,-64.6223,-32.3965
Diffusion Model + LLM,-14.6343,-75.2932
Diffusion Model + LLM,-47.6142,10.3083
Diffusion Model + LLM,-21.3658,10.2445
Diffusion Model + LLM,-25.3773,-67.172
Diffusion Model + LLM,-19.8352,6.93
Diffusion Model + LLM,-30.7098,81.5995
Diffusion Model + LLM,-41.5561,-65.9471
Diffusion Model + LLM,-85.1942,6.4886
Diffusion Model + LLM,-18.4306,17.7535
Diffusion Model + LLM,-65.5044,62.4285
Diffusion Model + LLM,-7.4682,-46.6873
Diffusion Model + LLM,-80.7515,4.6367
Diffusion Model + LLM,-21.8677,45.2293
Diffusion Model + LLM,-2.05,4.4942
Diffusion Model + LLM,-22.4219,-48.3167
Diffusion Model + LLM,-62.0541,54.978
Diffusion Model + LLM,-25.6443,-91.5559
Diffusion Model + LLM,-54.2879,-69.6645
Diffusion Model + LLM,-60.4484,76.4336
Diffusion Model + LLM,-71.0377,19.0833
Diffusion Model + LLM,-1.0586,-4.0026
Diffusion Model + LLM,-18.2638,24.6853
Diffusion Model + LLM,-1.5096,-4.6253
Diffusion Model + LLM,-4.9579,1.3503
Diffusion Model + LLM,-0.9777,-59.9437
Diffusion Model + LLM,-59.1208,35.2374
Diffusion Model + LLM,-12.0913,-14.3208
Diffusion Model + LLM,-52.5315,21.6958
Diffusion Model + LLM,-27.7236,-68.3449
Diffusion Model + LLM,-98.1803,20.4318
Diffusion Model + LLM,2.3002,93.0987
Diffusion Model + LLM,14.8053,8.0416
Diffusion Model + LLM,-51.6954,-0.2867
Diffusion Model + LLM,-51.0289,54.6152
Diffusion Model + LLM,-22.0148,19.1313
Diffusion Model + LLM,-68.5113,-31.5337
Diffusion Model + LLM,-44.7448,66.7671
Diffusion Model + LLM,12.3727,17.8154
Diffusion Model + LLM,-90.7519,24.855
Diffusion Model + LLM,-10.3895,75.5713
Diffusion Model + LLM,-18.6841,47.7833
Diffusion Model + LLM,14.0921,3.6204
Diffusion Model + LLM,-48.4141,-0.8394
Diffusion Model + LLM,-2.0414,-5.3866
Diffusion Model + LLM,-55.2433,-5.8409
Diffusion Model + LLM,2.9255,-67.1138
Diffusion Model + LLM,-5.7936,1.4396
Diffusion Model + LLM,-86.3526,-7.609
Diffusion Model + LLM,-11.8644,48.8521
Diffusion Model + LLM,-4.5035,-26.7055
Diffusion Model + LLM,-20.6663,44.2717
Diffusion Model + LLM,-21.9125,40.5471
Diffusion Model + LLM,-67.0783,34.7382
Diffusion Model + LLM,15.5878,35.1352
Diffusion Model + LLM,1.7565,73.1686
Diffusion Model + LLM,-50.8123,-14.2535
Diffusion Model + LLM,-63.5895,6.2271
Diffusion Model + LLM,22.8939,37.6638
Diffusion Model + LLM,-63.6905,11.095
Diffusion Model + LLM,-14.3401,72.6546
Diffusion Model + LLM,10.2716,-69.9392
Diffusion Model + LLM,9.8662,26.2009
Diffusion Model + LLM,-2.9179,-52.0597
Diffusion Model + LLM,-34.0782,-23.2575
Diffusion Model + LLM,-0.8608,-31.4084
Diffusion Model + LLM,-14.9334,76.4322
Diffusion Model + LLM,-39.4875,-53.2401
Diffusion Model + LLM,-3.4577,40.1497
Diffusion Model + LLM,-28.6108,66.7149
Diffusion Model + LLM,-81.3964,30.3562
Diffusion Model + LLM,6.4462,-49.9771
Diffusion Model + LLM,-88.3847,-1.1229
Diffusion Model + LLM,18.4627,-98.0861
Diffusion Model + LLM,-46.5503,-23.4697
Diffusion Model + LLM,11.0929,83.7391
Diffusion Model + LLM,-50.4539,-20.0638
Diffusion Model + LLM,-20.7236,-54.4137
Diffusion Model + LLM,-14.911,59.1446
Diffusion Model + LLM,-20.0232,64.495
Diffusion Model + LLM,-32.006,-64.0485
Diffusion Model + LLM,-78.2081,8.5951
Diffusion Model + LLM,-3.652,-41.22
Diffusion Model + LLM,-86.9845,28.3032
Diffusion Model + LLM,18.5664,-89.5341
Diffusion Model + LLM,-47.0541,-36.4117
Diffusion Model + LLM,-76.495,-20.2411
Diffusion Model + LLM,-43.6005,61.6813
Diffusion Model + LLM,-37.3811,3.4247
Diffusion Model + LLM,-42.0127,-66.1278
Diffusion Model + LLM,-92.1115,37.6292
Diffusion Model + LLM,-50.0626,60.8562
Diffusion Model + LLM,-55.5719,-4.6391
Diffusion Model + LLM,-90.1117,36.0507
Diffusion Model + LLM,-49.5816,-19.8879
Diffusion Model + LLM,23.1702,-3.1501
Diffusion Model + LLM,-65.5031,-36.523
Diffusion Model + LLM,-62.6279,5.8571
Diffusion Model + LLM,-39.5469,-6.7351
Diffusion Model + LLM,-89.4727,18.6137
Diffusion Model + LLM,-25.4172,16.2228
Diffusion Model + LLM,17.4704,36.2781
Diffusion Model + LLM,0.519,5.1193
Diffusion Model + LLM,-30.1665,-25.8412
Diffusion Model + LLM,-41.354,-2.0524
Diffusion Model + LLM,7.8199,-26.5356
Diffusion Model + LLM,-75.7628,37.8
Diffusion Model + LLM,1.6747,54.0179
Diffusion Model + LLM,-65.3493,41.7042
Diffusion Model + LLM,1.1958,-19.6714
Diffusion Model + LLM,6.0884,81.212
Diffusion Model + LLM,-64.9889,22.0024
Diffusion Model + LLM,10.3748,14.741
Diffusion Model + LLM,-27.3836,24.7062
Diffusion Model + LLM,-37.7391,2.614
Diffusion Model + LLM,-3.4412,42.9233
Diffusion Model + LLM,-28.9347,-90.8985
Diffusion Model + LLM,-47.8053,0.1138
Diffusion Model + LLM,-1.2658,43.2268
Diffusion Model + LLM,10.8171,-75.4356
Diffusion Model + LLM,-52.7032,81.7653
Diffusion Model + LLM,-54.084,-21.1143
Diffusion Model + LLM,-36.8096,85.4066
Diffusion Model + LLM,-4.2368,-66.7837
Diffusion Model + LLM,8.3133,-69.3112
Diffusion Model + LLM,-19.1521,-50.307
Diffusion Model + LLM,6.3175,38.3981
Diffusion Model + LLM,-27.2999,43.5896
Diffusion Model + LLM,-12.5781,-81.5001
Diffusion Model + LLM,-45.5176,60.772
Diffusion Model + LLM,-50.0631,-64.4868
Diffusion Model + LLM,-4.7301,52.7382
Diffusion Model + LLM,-64.5785,35.4861
Diffusion Model + LLM,-20.9785,-5.9124
Diffusion Model + LLM,-52.361,-15.189
Diffusion Model + LLM,-17.9083,-56.1493
Diffusion Model + LLM,9.8399,-56.4847
Diffusion Model + LLM,3.3409,76.2233
Diffusion Model + LLM,19.209,-86.7033
Diffusion Model + LLM,-24.3435,-76.3321
Diffusion Model + LLM,-29.027,-83.4075
Diffusion Model + LLM,-34.615,-60.2431
Diffusion Model + LLM,4.7465,-93.7121
Diffusion Model + LLM,-29.5702,-24.0189
Diffusion Model + LLM,-51.3287,44.061
Diffusion Model + LLM,0.1312,69.6937
Diffusion Model + LLM,-28.7169,-42.3023
Diffusion Model + LLM,-27.6038,-46.8563
Diffusion Model + LLM,-46.3693,-14.9904
Diffusion Model + LLM,-54.6243,-72.5115
Diffusion Model + LLM,-7.0223,-55.8093
Diffusion Model + LLM,-32.7465,15.8721
Diffusion Model + LLM,4.4751,12.349
Diffusion Model + LLM,14.3091,64.0773
Diffusion Model + LLM,-61.4168,-4.4897
Diffusion Model + LLM,9.2957,9.304
Diffusion Model + LLM,-51.3173,66.8106
Diffusion Model + LLM,5.5909,-56.5106
Diffusion Model + LLM,-75.0805,9.7034
Diffusion Model + LLM,-43.913,-58.2711
Diffusion Model + LLM,-33.7373,-53.2842
Diffusion Model + LLM,-33.5452,-72.2253
Diffusion Model + LLM,-43.5992,29.3811
Diffusion Model + LLM,2.5772,0.26
Diffusion Model + LLM,-47.8409,78.9779
Diffusion Model + LLM,17.7993,5.8702
Diffusion Model + LLM,16.5246,34.9863
Diffusion Model + LLM,-33.182,90.083
Diffusion Model + LLM,-35.8571,66.1091
Diffusion Model + LLM,-47.2988,-0.9577
Diffusion Model + LLM,-28.6243,32.0655
Diffusion Model + LLM,-55.2696,79.1697
Diffusion Model + LLM,-32.6461,68.6284
Diffusion Model + LLM,-70.0784,-35.4309
Diffusion Model + LLM,-28.2479,89.625
Diffusion Model + LLM,-19.9206,-48.7581
Diffusion Model + LLM,1.2481,21.1787
Diffusion Model + LLM,-40.613,-58.2419
Diffusion Model + LLM,-32.5916,89.0911
Diffusion Model + LLM,4.3139,-22.2032
Diffusion Model + LLM,-70.8403,40.2888
Diffusion Model + LLM,3.6067,-51.2229
Diffusion Model + LLM,1.4177,27.6703
Diffusion Model + LLM,-60.4737,75.9099
Diffusion Model + LLM,-37.633,54.1401
Diffusion Model + LLM,0.8018,6.6045
Diffusion Model + LLM,9.8163,-59.6613
Diffusion Model + LLM,-24.9983,37.0931
Diffusion Model + LLM,-56.7461,41.7937
