mof_id,formula,formation_energy_eV_per_atom,energy_eV,method,space_group
C38H28N4O13Zn4-3_17-MACE-OMat-D3,C38H28N4O13Zn4-3_17-MACE-OMat-D3,-0.302177,-568.577,MACE-OMat-D3,P1
C33H30N15O13Zn4-1_16-MACE-OMat-D3,C33H30N15O13Zn4-1_16-MACE-OMat-D3,-0.351709,-628.005,MACE-OMat-D3,P1
C33H24N6O13Zn4-3_7-MACE-OMat-D3,C33H24N6O13Zn4-3_7-MACE-OMat-D3,-0.348192,-527.884,MACE-OMat-D3,P1
C32H14N2O11Zn4-2_13-MACE-OMat-D3,C32H14N2O11Zn4-2_13-MACE-OMat-D3,-0.234755,-429.911,MACE-OMat-D3,P1
C18H18N12O13Zn4-0_8-MACE-OMat-D3,C18H18N12O13Zn4-0_8-MACE-OMat-D3,-0.467477,-423.1,MACE-OMat-D3,P1
C18H14O11S4Zn4-1_2-MACE-OMat-D3,C18H14O11S4Zn4-1_2-MACE-OMat-D3,-0.407986,-307.03,MACE-OMat-D3,P1
C60H32N4O21Zn4-2-pts-MACE-OMat-D3,C60H32N4O21Zn4-2-pts-MACE-OMat-D3,-0.268411,-829.608,MACE-OMat-D3,P1
C24H15O13Zn4-0_11.0-r2SCAN-D4,C24H15O13Zn4-0_11.0-r2SCAN-D4,-0.50067,-432.036,r2SCAN-D4,P1
C56H24N8O13S8Zn4-1-MACE-OMat-D3,C56H24N8O13S8Zn4-1-MACE-OMat-D3,-0.132993,-776.253,MACE-OMat-D3,P1
C56H24N16O13S8Zn4-3_2-MACE-OMat-D3,C56H24N16O13S8Zn4-3_2-MACE-OMat-D3,-0.12949,-843.65,MACE-OMat-D3,P1
C56H24N16O13S8Zn4-0_4-MACE-OMat-D3,C56H24N16O13S8Zn4-0_4-MACE-OMat-D3,-0.102283,-840.358,MACE-OMat-D3,P1
C56H20N12O13Zn4-3_5-MACE-OMat-D3,C56H20N12O13Zn4-3_5-MACE-OMat-D3,-0.13664,-762.945,MACE-OMat-D3,P1
C56H16N12O13Zn4-3_4-MACE-OMat-D3,C56H16N12O13Zn4-3_4-MACE-OMat-D3,-0.0943516,-745.153,MACE-OMat-D3,P1
C52H20N8O13Zn4-2_3-MACE-OMat-D3,C52H20N8O13Zn4-2_3-MACE-OMat-D3,-0.149213,-692.915,MACE-OMat-D3,P1
C51H42N6O19Zn4-0_4-MACE-OMat-D3,C51H42N6O19Zn4-0_4-MACE-OMat-D3,-0.328186,-793.647,MACE-OMat-D3,P1
C51H33N9O13Zn4-0_13-MACE-OMat-D3,C51H33N9O13Zn4-0_13-MACE-OMat-D3,-0.250982,-747.368,MACE-OMat-D3,P1
C51H33N12O22Zn4-0_2-MACE-OMat-D3,C51H33N12O22Zn4-0_2-MACE-OMat-D3,-0.214744,-815.525,MACE-OMat-D3,P1
C48H48N8O17Zn4-2_5-MACE-OMat-D3,C48H48N8O17Zn4-2_5-MACE-OMat-D3,-0.297743,-789.498,MACE-OMat-D3,P1
C48H24N16O13S8Zn4-0_7-MACE-OMat-D3,C48H24N16O13S8Zn4-0_7-MACE-OMat-D3,-0.17579,-774.289,MACE-OMat-D3,P1
C36H24N8O21Zn4-0_9-MACE-OMat-D3,C36H24N8O21Zn4-0_9-MACE-OMat-D3,-0.46977,-627.575,MACE-OMat-D3,P1
C36H24N6O13Zn4-3_5-MACE-OMat-D3,C36H24N6O13Zn4-3_5-MACE-OMat-D3,-0.30961,-553.31,MACE-OMat-D3,P1
C36H18N6O25Zn4-1_5-MACE-OMat-D3,C36H18N6O25Zn4-1_5-MACE-OMat-D3,-0.457923,-608.283,MACE-OMat-D3,P1
C36H18N6O13Zn4-1_4-MACE-OMat-D3,C36H18N6O13Zn4-1_4-MACE-OMat-D3,-0.285144,-530.106,MACE-OMat-D3,P1
C36H18N6O13Zn4-0_10-MACE-OMat-D3,C36H18N6O13Zn4-0_10-MACE-OMat-D3,-0.281779,-529.847,MACE-OMat-D3,P1
C36H16N4O5Zn4-0-MACE-OMat-D3,C36H16N4O5Zn4-0-MACE-OMat-D3,0.108629,-438.327,MACE-OMat-D3,P1
C34H28N4O13Zn4-0_15-MACE-OMat-D3,C34H28N4O13Zn4-0_15-MACE-OMat-D3,-0.403745,-539.02,MACE-OMat-D3,P1
C40H16O5Zn4-1-r2SCAN-D4,C40H16O5Zn4-1-r2SCAN-D4,0.250492,-504.878,r2SCAN-D4,P1
C30H18N6O13Zn4-0_17-r2SCAN-D4,C30H18N6O13Zn4-0_17-r2SCAN-D4,-0.325161,-552.465,r2SCAN-D4,P1
C48H24N12O21Zn4-0_3-MACE-OMat-D3,C48H24N12O21Zn4-0_3-MACE-OMat-D3,-0.17895,-747.106,MACE-OMat-D3,P1
C44H24N8O17Zn4-2_9-MACE-OMat-D3,C44H24N8O17Zn4-2_9-MACE-OMat-D3,-0.273193,-664.151,MACE-OMat-D3,P1
C44H24N8O17Zn4-1_7-MACE-OMat-D3,C44H24N8O17Zn4-1_7-MACE-OMat-D3,-0.276773,-664.498,MACE-OMat-D3,P1
C44H24N8O17Zn4-0_20-MACE-OMat-D3,C44H24N8O17Zn4-0_20-MACE-OMat-D3,-0.301742,-666.92,MACE-OMat-D3,P1
C44H20N8O13Zn4-3-MACE-OMat-D3,C44H20N8O13Zn4-3-MACE-OMat-D3,-0.172994,-620.28,MACE-OMat-D3,P1
C18H18N6O13Zn4-1_5-r2SCAN-D4,C18H18N6O13Zn4-1_5-r2SCAN-D4,-0.551555,-441.716,r2SCAN-D4,P1
C36H12N8O9S4Zn4-1_8-r2SCAN-D4,C36H12N8O9S4Zn4-1_8-r2SCAN-D4,0.136062,-586.348,r2SCAN-D4,P1
C44H24O13Zn4-2_15-r2SCAN-D4,C44H24O13Zn4-2_15-r2SCAN-D4,-0.308267,-661.654,r2SCAN-D4,P1
C36H20N4O13Zn4-1_15-r2SCAN-D4,C36H20N4O13Zn4-1_15-r2SCAN-D4,-0.245059,-596.962,r2SCAN-D4,P1
C33H24N6O13Zn4-3_7-r2SCAN-D4,C33H24N6O13Zn4-3_7-r2SCAN-D4,-0.323395,-606.043,r2SCAN-D4,P1
C56H16N12O13Zn4-0_8-r2SCAN-D4,C56H16N12O13Zn4-0_8-r2SCAN-D4,-0.0473557,-842.597,r2SCAN-D4,P1
Al1C11H10N3O3-11-r2SCAN-D4,Al1C11H10N3O3-11-r2SCAN-D4,-0.191035,-201.848,r2SCAN-D4,P1
C44H24N8O17Zn4-1_8-r2SCAN-D4,Zn4H24C44N8O17,-0.237792,-755.01,r2SCAN-D4,P1
C44H24N8O17Zn4-2_10-r2SCAN-D4,Zn4H24C44N8O17,-0.246564,-755.861,r2SCAN-D4,P1
C44H24N8O17Zn4-2_5-r2SCAN-D4,Zn4H24C44N8O17,-0.188198,-750.2,r2SCAN-D4,P1
C44H24N8O13S4Zn4-2_4-r2SCAN-D4,Zn4H24C44S4N8O13,-0.149671,-755.702,r2SCAN-D4,P1
C42H24N6O13Zn4-1_7-r2SCAN-D4,Zn4H24C42N6O13,-0.26137,-693.586,r2SCAN-D4,P1
C40H36N4O13Zn4-2-r2SCAN-D4,Zn4H36C40N4O13,-0.26136,-698.823,r2SCAN-D4,P1
C40H20N8O17Zn4-3_4-r2SCAN-D4,Zn4H20C40N8O17,-0.239709,-699.383,r2SCAN-D4,P1
C40H20N8O17Zn4-3_12-r2SCAN-D4,Zn4H20C40N8O17,-0.225956,-698.159,r2SCAN-D4,P1
C40H24N8O13Zn4-2_5-r2SCAN-D4,Zn4H24C40N8O13,-0.195211,-685.966,r2SCAN-D4,P1
C22H20N10O9Zn4-0_1-r2SCAN-D4,Zn4H20C22N10O9,-0.177292,-481.0,r2SCAN-D4,P1
C40H20N4O9Zn4-2_2-r2SCAN-D4,Zn4H20C40N4O9,-0.0355832,-597.616,r2SCAN-D4,P1
C36H26N6O11Zn4-3_7-r2SCAN-D4,Zn4H26C36N6O11,-0.230583,-624.632,r2SCAN-D4,P1
C48H27N9O13Zn4-2_6-r2SCAN-D4,Zn4H27C48N9O13,-0.181621,-786.594,r2SCAN-D4,P1
C48H18N12O19Zn4-3_13-r2SCAN-D4,Zn4H18C48N12O19,-0.251819,-824.951,r2SCAN-D4,P1
C48H24N12O13Zn4-2_12-r2SCAN-D4,Zn4H24C48N12O13,-0.0982134,-795.253,r2SCAN-D4,P1
C48H16N16O17Zn4-0_4-r2SCAN-D4,Zn4H16C48N16O17,-0.108625,-828.537,r2SCAN-D4,P1
C44H32N8O13Zn4-0_1-r2SCAN-D4,Zn4H32C44N8O13,-0.251996,-761.768,r2SCAN-D4,P1
C33H30N6O13Zn4-1_10-r2SCAN-D4,Zn4H30C33N6O13,-0.26442,-623.653,r2SCAN-D4,P1
C33H30N15O13Zn4-0_14-r2SCAN-D4,Zn4H30C33N15O13,-0.279322,-709.808,r2SCAN-D4,P1
C64H28N12O17Zn4-2-r2SCAN-D4,Zn4H28C64N12O17,-0.120472,-997.776,r2SCAN-D4,P1
C60H18N12O13S6Zn4-2_9-r2SCAN-D4,Zn4H18C60S6N12O13,0.0224725,-931.042,r2SCAN-D4,P1
C56H32N8O13S8Zn4-7_6-r2SCAN-D4,Zn4H32C56S8N8O13,-0.0694903,-929.976,r2SCAN-D4,P1
C56H32N4O17Zn4-2_4-r2SCAN-D4,Zn4H32C56N4O17,-0.291726,-876.165,r2SCAN-D4,P1
C56H32N8O13S8Zn4-1_6-r2SCAN-D4,Zn4H32C56S8N8O13,-0.0246464,-924.549,r2SCAN-D4,P1
C56H24N8O13S8Zn4-1_2-r2SCAN-D4,Zn4H24C56S8N8O13,-0.0192789,-896.09,r2SCAN-D4,P1
C56H24N8O13S8Zn4-1_11-r2SCAN-D4,Zn4H24C56S8N8O13,0.0471547,-888.583,r2SCAN-D4,P1
C56H24N16O17Zn4-2_5-r2SCAN-D4,Zn4H24C56N16O17,-0.0688266,-933.411,r2SCAN-D4,P1
C54H39N9O16Zn4-1_8-r2SCAN-D4,Zn4H39C54N9O16,-0.204819,-912.287,r2SCAN-D4,P1
C54H30N6O13Zn4-1_4-r2SCAN-D4,Zn4H30C54N6O13,-0.168679,-829.319,r2SCAN-D4,P1
C54H42N12O13Zn4-0_12-r2SCAN-D4,Zn4H42C54N12O13,-0.160667,-927.744,r2SCAN-D4,P1
C52H36N12O13Zn4-1_16-r2SCAN-D4,Zn4H36C52N12O13,-0.183077,-888.305,r2SCAN-D4,P1
C52H32N8O17Zn4-2-r2SCAN-D4,Zn4H32C52N8O17,-0.210175,-863.486,r2SCAN-D4,P1
C52H32N4O13Zn4-2_12-r2SCAN-D4,Zn4H32C52N4O13,-0.189132,-799.707,r2SCAN-D4,P1
C44H36N16O13Zn4-3_16-r2SCAN-D4,Zn4H36C44N16O13,-0.230529,-849.403,r2SCAN-D4,P1
C40H16N24O25Zn4-2_3-r2SCAN-D4,Zn4H16C40N24O25,-0.100521,-868.163,r2SCAN-D4,P1
C51H33N9O13Zn4-0_4-r2SCAN-D4,Zn4H33C51N9O13,-0.207152,-841.83,r2SCAN-D4,P1
C48H36N6O13Zn4-1_8-r2SCAN-D4,Zn4H36C48N6O13,-0.201811,-793.504,r2SCAN-D4,P1
C54H18N12O19Zn4-3_4-r2SCAN-D4,Zn4H18C54N12O19,-0.1544,-876.141,r2SCAN-D4,P1
C48H32N20O17Zn4-2_3-r2SCAN-D4,Zn4H32C48N20O17,-0.205671,-934.368,r2SCAN-D4,P1
C48H28N12O21Zn4-1_9-r2SCAN-D4,Zn4H28C48(N4O7)3,-0.223819,-871.02,r2SCAN-D4,P1
C48H32N8O9S16Zn4-0_5-r2SCAN-D4,Zn4H32C48S16N8O9,0.107418,-870.626,r2SCAN-D4,P1
C48H24N8O13S8Zn4-3_7-r2SCAN-D4,Zn4H24C48S8N8O13,-0.0690221,-821.023,r2SCAN-D4,P1
C48H24N20O13Zn4-1_2-r2SCAN-D4,Zn4H24C48N20O13,-0.106114,-870.109,r2SCAN-D4,P1
C48H24N12O21Zn4-2_14-r2SCAN-D4,Zn4H24C48(N4O7)3,-0.166352,-850.034,r2SCAN-D4,P1
C48H24N12O19Zn4-0_8-r2SCAN-D4,Zn4H24C48N12O19,-0.180757,-839.6,r2SCAN-D4,P1
C56H32N4O5Zn4-0_2-r2SCAN-D4,Zn4H32C56N4O5,0.115456,-761.687,r2SCAN-D4,P1
C60H40N4O17Zn4-2_1-r2SCAN-D4,Zn4H40C60N4O17,-0.216345,-937.967,r2SCAN-D4,P1
C60H24N8O17Zn4-3_8-r2SCAN-D4,Zn4H24C60N8O17,-0.15294,-909.499,r2SCAN-D4,P1
C60H28N8O21Zn4-3_13-r2SCAN-D4,Zn4H28C60N8O21,-0.162926,-949.043,r2SCAN-D4,P1
C68H32N4O13Zn4-3_10-MACE-OMat-D3,C68H32N4O13Zn4-3_10-MACE-OMat-D3,-0.148097,-849.022,MACE-OMat-D3,P1
C64H24N16O13Zn4-0_15-MACE-OMat-D3,C64H24N16O13Zn4-0_15-MACE-OMat-D3,-0.0750283,-877.587,MACE-OMat-D3,P1
C60H36N6O13Zn4-0_4-MACE-OMat-D3,C60H36N6O13Zn4-0_4-MACE-OMat-D3,-0.154134,-805.551,MACE-OMat-D3,P1
C60H24N12O13S6Zn4-0_19-MACE-OMat-D3,C60H24N12O13S6Zn4-0_19-MACE-OMat-D3,-0.088084,-833.606,MACE-OMat-D3,P1
C60H16N16O13Zn4-3_9-MACE-OMat-D3,C60H16N16O13Zn4-3_9-MACE-OMat-D3,-0.0834516,-814.876,MACE-OMat-D3,P1
C60H18N12O13S6Zn4-0_14-MACE-OMat-D3,C60H18N12O13S6Zn4-0_14-MACE-OMat-D3,-0.054781,-809.852,MACE-OMat-D3,P1
C56H8N40O13Zn4-1_3-MACE-OMat-D3,C56H8N40O13Zn4-1_3-MACE-OMat-D3,0.092706,-932.105,MACE-OMat-D3,P1
C56H40N8O17Zn4-3_14-MACE-OMat-D3,C56H40N8O17Zn4-3_14-MACE-OMat-D3,-0.252912,-831.501,MACE-OMat-D3,P1
C56H36N8O13Zn4-0-MACE-OMat-D3,C56H36N8O13Zn4-0-MACE-OMat-D3,-0.228151,-793.813,MACE-OMat-D3,P1
C56H32N8O13S8Zn4-2_11-MACE-OMat-D3,C56H32N8O13S8Zn4-2_11-MACE-OMat-D3,-0.14327,-804.51,MACE-OMat-D3,P1
C56H32N4O17Zn4-1_14-MACE-OMat-D3,C56H32N4O17Zn4-1_14-MACE-OMat-D3,-0.260609,-770.007,MACE-OMat-D3,P1
C56H16N16O9Zn4-3_2-MACE-OMat-D3,C56H16N16O9Zn4-3_2-MACE-OMat-D3,0.121093,-736.979,MACE-OMat-D3,P1
C54H42N12O13Zn4-1_11-MACE-OMat-D3,C54H42N12O13Zn4-1_11-MACE-OMat-D3,-0.217929,-828.812,MACE-OMat-D3,P1
C54H18N12O13S6Zn4-3_11-MACE-OMat-D3,C54H18N12O13S6Zn4-3_11-MACE-OMat-D3,-0.149582,-764.499,MACE-OMat-D3,P1
C52H44N8O17Zn4-1_16-MACE-OMat-D3,C52H44N8O17Zn4-1_16-MACE-OMat-D3,-0.301842,-813.814,MACE-OMat-D3,P1
C52H32N8O17Zn4-0_15-MACE-OMat-D3,C52H32N8O17Zn4-0_15-MACE-OMat-D3,-0.166066,-755.924,MACE-OMat-D3,P1
C52H32N4O13Zn4-2_8-MACE-OMat-D3,C52H32N4O13Zn4-2_8-MACE-OMat-D3,-0.241102,-709.303,MACE-OMat-D3,P1
C52H24N8O17Zn4-0_8-MACE-OMat-D3,C52H24N8O17Zn4-0_8-MACE-OMat-D3,-0.266889,-739.232,MACE-OMat-D3,P1
C48H36N6O13Zn4-0_14-MACE-OMat-D3,C48H36N6O13Zn4-0_14-MACE-OMat-D3,-0.264261,-705.149,MACE-OMat-D3,P1
C48H32N8O17S4Zn4-2_4-MACE-OMat-D3,C48H32N8O17S4Zn4-2_4-MACE-OMat-D3,-0.273736,-747.827,MACE-OMat-D3,P1
C48H30N12O13Zn4-0_15-MACE-OMat-D3,C48H30N12O13Zn4-0_15-MACE-OMat-D3,-0.236307,-732.763,MACE-OMat-D3,P1
C48H28N4O17Zn4-3_2-MACE-OMat-D3,C48H28N4O17Zn4-3_2-MACE-OMat-D3,-0.291793,-683.498,MACE-OMat-D3,P1
C48H28N12O17Zn4-3_10-MACE-OMat-D3,C48H28N12O17Zn4-3_10-MACE-OMat-D3,-0.248946,-747.919,MACE-OMat-D3,P1
C48H28N12O17Zn4-1-MACE-OMat-D3,C48H28N12O17Zn4-1-MACE-OMat-D3,-0.264163,-749.577,MACE-OMat-D3,P1
C48H24N8O17S8Zn4-0_4-MACE-OMat-D3,C48H24N8O17S8Zn4-0_4-MACE-OMat-D3,-0.195062,-728.722,MACE-OMat-D3,P1
C48H20N8O13Zn4-1_14-MACE-OMat-D3,C48H20N8O13Zn4-1_14-MACE-OMat-D3,-0.141646,-654.836,MACE-OMat-D3,P1
C48H16N16O17Zn4-0_19-MACE-OMat-D3,C48H16N16O17Zn4-0_19-MACE-OMat-D3,-0.0828752,-723.607,MACE-OMat-D3,P1
C45H27N9O19Zn4-0_3-MACE-OMat-D3,C45H27N9O19Zn4-0_3-MACE-OMat-D3,-0.233009,-699.051,MACE-OMat-D3,P1
C45H24N6O13Zn4-1_9-MACE-OMat-D3,C45H24N6O13Zn4-1_9-MACE-OMat-D3,-0.166304,-625.664,MACE-OMat-D3,P1
C44H40N24O13Zn4-1_15-MACE-OMat-D3,C44H40N24O13Zn4-1_15-MACE-OMat-D3,-0.268519,-836.837,MACE-OMat-D3,P1
C44H40N20O17Zn4-2_4-MACE-OMat-D3,C44H40N20O17Zn4-2_4-MACE-OMat-D3,-0.356652,-834.268,MACE-OMat-D3,P1
C44H32N8O13Zn4-0_14-MACE-OMat-D3,C44H32N8O13Zn4-0_14-MACE-OMat-D3,-0.272133,-671.294,MACE-OMat-D3,P1
C44H28N4O13Zn4-1_12-MACE-OMat-D3,C44H28N4O13Zn4-1_12-MACE-OMat-D3,-0.268013,-622.381,MACE-OMat-D3,P1
C42H30O13Zn4-1_3-MACE-OMat-D3,C42H30O13Zn4-1_3-MACE-OMat-D3,-0.368001,-584.927,MACE-OMat-D3,P1
C42H33N9O19Zn4-0_3-MACE-OMat-D3,C42H33N9O19Zn4-0_3-MACE-OMat-D3,-0.370423,-706.332,MACE-OMat-D3,P1
C42H30O13Zn4-1_13-MACE-OMat-D3,C42H30O13Zn4-1_13-MACE-OMat-D3,-0.364104,-584.58,MACE-OMat-D3,P1
C42H30N6O13S6Zn4-0_3-MACE-OMat-D3,C42H30N6O13S6Zn4-0_3-MACE-OMat-D3,-0.191065,-646.313,MACE-OMat-D3,P1
C42H24N6O13Zn4-1_17-MACE-OMat-D3,C42H24N6O13Zn4-1_17-MACE-OMat-D3,-0.25812,-605.753,MACE-OMat-D3,P1
C42H24N6O13S3Zn4-3_9-MACE-OMat-D3,C42H24N6O13S3Zn4-3_9-MACE-OMat-D3,-0.25639,-618.755,MACE-OMat-D3,P1
C42H24N6O13S3Zn4-3-MACE-OMat-D3,C42H24N6O13S3Zn4-3-MACE-OMat-D3,-0.256514,-618.766,MACE-OMat-D3,P1
C42H24N6O13S3Zn4-1_11-MACE-OMat-D3,C42H24N6O13S3Zn4-1_11-MACE-OMat-D3,-0.253698,-618.507,MACE-OMat-D3,P1
C42H24N6O13S3Zn4-1_2-MACE-OMat-D3,C42H24N6O13S3Zn4-1_2-MACE-OMat-D3,-0.201913,-613.743,MACE-OMat-D3,P1
C42H24N6O13S3Zn4-0_14-MACE-OMat-D3,C42H24N6O13S3Zn4-0_14-MACE-OMat-D3,-0.257925,-618.896,MACE-OMat-D3,P1
C40H36N8O13Zn4-4_6-MACE-OMat-D3,C40H36N8O13Zn4-4_6-MACE-OMat-D3,-0.288552,-649.149,MACE-OMat-D3,P1
C40H32O17Zn4-1_15-MACE-OMat-D3,C40H32O17Zn4-1_15-MACE-OMat-D3,-0.403993,-597.637,MACE-OMat-D3,P1
C40H32N8O21Zn4-0_4-MACE-OMat-D3,C40H32N8O21Zn4-0_4-MACE-OMat-D3,-0.42624,-691.37,MACE-OMat-D3,P1
C40H20N8O17Zn4-3_9-MACE-OMat-D3,C40H20N8O17Zn4-3_9-MACE-OMat-D3,-0.264476,-611.436,MACE-OMat-D3,P1
C40H24N16O9Zn4-0_4-MACE-OMat-D3,C40H24N16O9Zn4-0_4-MACE-OMat-D3,-0.0955777,-636.933,MACE-OMat-D3,P1
C40H16N24O25Zn4-2_10-MACE-OMat-D3,C40H16N24O25Zn4-2_10-MACE-OMat-D3,-0.150937,-764.474,MACE-OMat-D3,P1
C39H36N12O13Zn4-3_18-MACE-OMat-D3,C39H36N12O13Zn4-3_18-MACE-OMat-D3,-0.337134,-679.251,MACE-OMat-D3,P1
C20F6H12Mg4N2O6S2-2-r2SCAN-D4,C20F6H12Mg4N2O6S2-2-r2SCAN-D4,-0.500762,-372.982,r2SCAN-D4,P1
C30H18N12O10Zn4-0_10-MACE-OMat-D3,C30H18N12O10Zn4-0_10-MACE-OMat-D3,-0.212749,-503.949,MACE-OMat-D3,P1
C27H15N3O13S6Zn4-1_16-MACE-OMat-D3,C27H15N3O13S6Zn4-1_16-MACE-OMat-D3,-0.365868,-440.285,MACE-OMat-D3,P1
C24H20N4O13Zn4-1_4-MACE-OMat-D3,C24H20N4O13Zn4-1_4-MACE-OMat-D3,-0.499092,-420.053,MACE-OMat-D3,P1
C24H18N6O13Zn4-3_13-MACE-OMat-D3,C24H18N6O13Zn4-3_13-MACE-OMat-D3,-0.454058,-427.328,MACE-OMat-D3,P1
C24H15O13Zn4-3_13-MACE-OMat-D3,C24H15O13Zn4-3_13-MACE-OMat-D3,-0.485552,-365.206,MACE-OMat-D3,P1
C24H15O13Zn4-0_8-MACE-OMat-D3,C24H15O13Zn4-0_8-MACE-OMat-D3,-0.429868,-362.088,MACE-OMat-D3,P1
C20H16O11Zn4-2_6-MACE-OMat-D3,C20H16O11Zn4-2_6-MACE-OMat-D3,-0.427333,-316.378,MACE-OMat-D3,P1
C18H14O11S4Zn4-3_1-MACE-OMat-D3,C18H14O11S4Zn4-3_1-MACE-OMat-D3,-0.380201,-305.613,MACE-OMat-D3,P1
C21H18O13Zn4-0_1-r2SCAN-D4,C21H18O13Zn4-0_1-r2SCAN-D4,-0.550166,-415.128,r2SCAN-D4,P1
C18H15N3O13Zn4-3_13-r2SCAN-D4,C18H15N3O13Zn4-3_13-r2SCAN-D4,-0.532954,-399.596,r2SCAN-D4,P1
C56H24N12O21Zn4-1-MACE-OMat-D3,C56H24N12O21Zn4-1-MACE-OMat-D3,-0.213849,-826.178,MACE-OMat-D3,P1
C48H24N20O13Zn4-2_11-MACE-OMat-D3,C48H24N20O13Zn4-2_11-MACE-OMat-D3,-0.195652,-776.099,MACE-OMat-D3,P1
C48H24N20O13Zn4-1_15-MACE-OMat-D3,C48H24N20O13Zn4-1_15-MACE-OMat-D3,-0.172337,-773.558,MACE-OMat-D3,P1
C48H24N20O13Zn4-1_11-MACE-OMat-D3,C48H24N20O13Zn4-1_11-MACE-OMat-D3,-0.18134,-774.539,MACE-OMat-D3,P1
C36H32N12O17Zn4-3_1-MACE-OMat-D3,C36H32N12O17Zn4-3_1-MACE-OMat-D3,-0.418965,-665.738,MACE-OMat-D3,P1
C36H26N6O11Zn4-1_9-MACE-OMat-D3,C36H26N6O11Zn4-1_9-MACE-OMat-D3,-0.237069,-543.88,MACE-OMat-D3,P1
C36H18O16Zn4-2_14-MACE-OMat-D3,C36H18O16Zn4-2_14-MACE-OMat-D3,-0.388565,-501.68,MACE-OMat-D3,P1
C36H12N8O13Zn4-2_17-MACE-OMat-D3,C36H12N8O13Zn4-2_17-MACE-OMat-D3,-0.168908,-517.707,MACE-OMat-D3,P1
C34H22N8O15Zn4-2_1-MACE-OMat-D3,C34H22N8O15Zn4-2_1-MACE-OMat-D3,-0.378796,-560.761,MACE-OMat-D3,P1
C30H12N4O9Zn4-1_3-r2SCAN-D4,C30H12N4O9Zn4-1_3-r2SCAN-D4,-0.00905166,-467.585,r2SCAN-D4,P1
C18H6N4O5S2Zn4-3-r2SCAN-D4,C18H6N4O5S2Zn4-3-r2SCAN-D4,0.178907,-312.105,r2SCAN-D4,P1
C18H12O19Zn4-3_7-r2SCAN-D4,C18H12O19Zn4-3_7-r2SCAN-D4,-0.758966,-408.677,r2SCAN-D4,P1
C48H24N12O21Zn4-3-MACE-OMat-D3,C48H24N12O21Zn4-3-MACE-OMat-D3,-0.256862,-755.599,MACE-OMat-D3,P1
C48H24N12O19Zn4-2_9-MACE-OMat-D3,C48H24N12O19Zn4-2_9-MACE-OMat-D3,-0.20779,-739.938,MACE-OMat-D3,P1
C44H28N16O13Zn4-2_11-MACE-OMat-D3,C44H28N16O13Zn4-2_11-MACE-OMat-D3,-0.258857,-724.771,MACE-OMat-D3,P1
C24H24N8O17Zn4-1_3-r2SCAN-D4,C24H24N8O17Zn4-1_3-r2SCAN-D4,-0.490545,-569.376,r2SCAN-D4,P1
Al1C6H4N3O2-4-r2SCAN-D4,Al1C6H4N3O2-4-r2SCAN-D4,0.155764,-117.359,r2SCAN-D4,P1
C44H20N8O13S4Zn4-3_17-r2SCAN-D4,Zn4H20C44S4N8O13,-0.159718,-742.21,r2SCAN-D4,P1
C42H24N6O25Zn4-0_16-r2SCAN-D4,Zn4H24C42N6O25,-0.448344,-785.459,r2SCAN-D4,P1
C42H30N6O13S6Zn4-0_3-r2SCAN-D4,Zn4H30C42S6N6O13,-0.127316,-752.71,r2SCAN-D4,P1
C40H24N8O17Zn4-3-r2SCAN-D4,Zn4H24C40N8O17,-0.312984,-720.984,r2SCAN-D4,P1
C40H20N8O17Zn4-1-r2SCAN-D4,Zn4H20C40N8O17,-0.235548,-699.012,r2SCAN-D4,P1
C28H24N8O17Zn4-0_9-r2SCAN-D4,Zn4H24C28N8O17,-0.419648,-605.664,r2SCAN-D4,P1
C56H16N12O13Zn4-3_10-r2SCAN-D4,Zn4H16C56N12O13,-0.0555123,-843.421,r2SCAN-D4,P1
C48H18N6O13S6Zn4-3_14-r2SCAN-D4,Zn4H18C48S6N6O13,-0.119236,-769.797,r2SCAN-D4,P1
C48H18N12O19Zn4-1-r2SCAN-D4,Zn4H18C48N12O19,-0.246067,-824.37,r2SCAN-D4,P1
C48H16N16O17Zn4-0_13-r2SCAN-D4,Zn4H16C48N16O17,-0.0433966,-821.949,r2SCAN-D4,P1
C48H16N16O17Zn4-0_18-r2SCAN-D4,Zn4H16C48N16O17,-0.106809,-828.354,r2SCAN-D4,P1
C44H28N4O13Zn4-1_9-r2SCAN-D4,Zn4H28C44N4O13,-0.255097,-709.608,r2SCAN-D4,P1
C36H20N8O21Zn4-3_8-r2SCAN-D4,Zn4H20C36N8O21,-0.344333,-691.91,r2SCAN-D4,P1
C36H18N12O10S6Zn4-0_6-r2SCAN-D4,Zn2H9C18S3N6O5,-0.0188317,-677.329,r2SCAN-D4,P1
C36H12N27O13Zn4-1_8-r2SCAN-D4,Zn4H12C36N27O13,0.0101424,-759.979,r2SCAN-D4,P1
C64H20N16O13Zn4-1_16-r2SCAN-D4,Zn4H20C64N16O13,0.0111467,-967.078,r2SCAN-D4,P1
C60H20N12O13Zn4-3_11-r2SCAN-D4,Zn4H20C60N12O13,-0.0273755,-894.694,r2SCAN-D4,P1
C60H18N12O13S6Zn4-2_10-r2SCAN-D4,Zn4H18C60S6N12O13,0.0277978,-930.44,r2SCAN-D4,P1
C60H16N16O13Zn4-1_19-r2SCAN-D4,Zn4H16C60N16O13,0.0640291,-907.507,r2SCAN-D4,P1
C56H36N12O13Zn4-0_2-r2SCAN-D4,Zn4H36C56N12O13,-0.125486,-922.137,r2SCAN-D4,P1
